valence,year,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo
0.59,1986,0.348,0.36,0.595,0,9,0.255,-11.186,1,0.0397,143.247
0.657,2019,0.118,0.7559999999999999,0.648,0,0,0.515,-5.287000000000001,1,0.0731,80.979
0.243,1994,0.7909999999999999,0.623,0.447,2.08e-6,5,0.0681,-12.505999999999998,0,0.0339,127.056
0.434,1979,0.054,0.5429999999999999,0.269,0,9,0.127,-16.13,1,0.034,118.413
0.825,2000,0.0132,0.732,0.812,0.0151,1,0.0577,-5.42,1,0.0354,122.675
0.309,2008,0.00133,0.532,0.935,8.37e-6,0,0.106,-4.798,1,0.0619,128.025
0.684,1988,0.446,0.49,0.509,0,7,0.6659999999999999,-14.34,1,0.0308,159.25799999999995
0.63,1987,0.16899999999999998,0.5379999999999999,0.7170000000000001,6.86e-6,10,0.0828,-4.6080000000000005,1,0.0392,88.508
0.25,2015,0.0788,0.547,0.3720000000000001,0.014,5,0.16399999999999998,-10.638,1,0.0294,124.984
0.892,2000,0.487,0.8029999999999999,0.579,2.3e-4,0,0.0994,-11.199000000000002,1,0.147,105.018
0.906,1998,0.139,0.6709999999999999,0.7659999999999999,0,1,0.26,-9.218,0,0.0634,152.088
0.711,1935,0.37,0.698,0.134,0,11,0.238,-16.225,0,0.938,87.875
0.672,1980,0.312,0.765,0.455,3.77e-4,7,0.127,-10.147,0,0.0305,117.525
0.431,1982,0.688,0.5579999999999999,0.211,4.96e-4,10,0.114,-17.965,1,0.0314,89.34299999999998
0.398,1999,0.0213,0.826,0.726,0.0698,7,0.052,-6.019,1,0.261,94.785
0.0561,1946,0.986,0.127,0.12,0.0461,4,0.132,-16.874000000000002,0,0.0462,69.253
0.9,1966,0.526,0.8490000000000001,0.327,0.0632,6,0.0287,-13.647,1,0.0477,95.29
0.8320000000000001,1935,0.387,0.716,0.147,0,11,0.522,-16.563,0,0.911,133.114
0.353,2020,0.655,0.6779999999999999,0.404,0,0,0.249,-9.55,1,0.027,83.104
0.21600000000000005,1957,0.933,0.438,0.147,1.41e-5,10,0.0946,-10.682,1,0.0344,112.519
0.629,1951,0.996,0.541,0.223,0.942,0,0.119,-15.989,1,0.0544,94.532
0.4,1991,0.14300000000000002,0.634,0.5770000000000001,1.7800000000000002e-5,4,0.183,-7.579,0,0.0303,116.212
0.703,2002,0.381,0.579,0.597,2.7e-5,1,0.326,-6.541,0,0.111,119.922
0.589,1985,0.00587,0.276,0.906,0.0292,7,0.083,-11.720999999999998,1,0.0648,162.695
0.376,2014,0.455,0.585,0.443,0,5,0.14400000000000002,-7.247000000000001,1,0.187,140.356
0.529,1952,0.957,0.459,0.331,0,0,0.285,-9.677,1,0.0699,86.585
0.596,2014,0.00154,0.59,0.944,0,10,0.322,-4.323,1,0.0499,103.991
0.7340000000000001,2007,0.254,0.8220000000000001,0.6559999999999999,0,5,0.329,-6.159,0,0.11,94.039
0.853,1965,0.856,0.6629999999999999,0.416,2.9600000000000005e-5,6,0.526,-13.65,1,0.209,122.969
0.197,2014,0.399,0.509,0.547,0,10,0.215,-6.547999999999999,0,0.0417,109.436
0.726,1945,0.995,0.54,0.116,0.0463,5,0.163,-17.393,1,0.129,95.696
0.317,2020,0.0619,0.831,0.6829999999999999,0,10,0.0767,-7.6960000000000015,0,0.251,145.963
0.29,2019,0.0359,0.733,0.722,6.34e-6,0,0.111,-5.07,1,0.0842,135.97
0.423,1988,0.6679999999999999,0.376,0.5710000000000001,0,7,0.118,-5.559,1,0.0322,130.336
0.87,1947,0.804,0.64,0.248,0.00131,8,0.104,-13.397,1,0.0556,134.447
0.8440000000000001,1936,0.994,0.429,0.563,0.728,2,0.727,-11.314,1,0.293,120.47
0.2,1926,0.416,0.695,0.189,1.99e-6,9,0.349,-22.594,0,0.956,86.87299999999998
0.636,1969,0.215,0.392,0.755,9.28e-5,5,0.0667,-6.3,1,0.122,188.873
0.847,1950,0.0504,0.5760000000000001,0.792,0.0856,0,0.0677,-4.488,0,0.0377,131.92600000000002
0.939,1982,0.118,0.7140000000000001,0.916,3.34e-5,9,0.265,-5.062,1,0.0378,123.057
0.112,2014,0.0212,0.268,0.6970000000000001,4.58e-6,8,0.38,-5.886,1,0.0422,144.01
0.264,1952,0.985,0.617,0.0701,0,2,0.179,-18.416,1,0.934,75.332
0.39,2019,0.35200000000000004,0.745,0.728,0,0,0.228,-3.39,1,0.0423,120.099
0.489,1978,0.6679999999999999,0.5760000000000001,0.677,1.76e-5,6,0.158,-9.411,0,0.0961,98.433
0.507,1987,0.00724,0.446,0.688,0.00995,9,0.0863,-8.837,1,0.0361,173.90900000000005
0.6990000000000001,1929,0.995,0.674,0.091,0.5870000000000001,6,0.14,-22.565,0,0.191,61.372
0.769,1968,0.575,0.536,0.46,0,5,0.192,-9.15,1,0.0249,92.028
0.597,1973,0.0735,0.61,0.389,5.21e-5,11,0.0666,-13.331,0,0.0549,83.03299999999999
0.87,1984,0.207,0.745,0.813,5.03e-4,2,0.4370000000000001,-8.312999999999999,1,0.0361,123.883
0.963,1979,0.109,0.852,0.6829999999999999,0.31,0,0.139,-7.881,1,0.0376,105.38
0.455,1995,0.0112,0.458,0.989,9.14e-6,11,0.191,-6.9289999999999985,0,0.0938,110.806
0.475,1995,0.00815,0.35,0.8270000000000001,1.25e-4,1,0.1,-6.692,1,0.0678,165.04
0.807,1927,0.995,0.532,0.16899999999999998,0.00307,10,0.189,-20.98,0,0.0773,119.887
0.406,1994,0.202,0.263,0.679,0.7759999999999999,5,0.0968,-11.883,0,0.0498,82.26100000000002
0.753,1963,0.805,0.614,0.368,0,2,0.16399999999999998,-10.501,1,0.034,131.357
0.648,1930,0.991,0.557,0.31,0.785,5,0.28600000000000003,-10.683,0,0.08900000000000001,114.891
0.196,1971,0.908,0.446,0.141,0.16399999999999998,0,0.14800000000000002,-18.374,1,0.0568,70.914
0.7509999999999999,1979,0.191,0.904,0.431,0.00179,11,0.0928,-10.14,0,0.116,127.57
0.59,1952,0.959,0.667,0.188,0,7,0.603,-22.113000000000003,1,0.8290000000000001,111.547
0.34600000000000003,2013,0.188,0.6970000000000001,0.6659999999999999,1.73e-6,7,0.126,-5.1229999999999984,1,0.0538,98.013
0.599,1972,0.789,0.34,0.359,0.3670000000000001,5,0.0943,-20.131,0,0.0504,187.139
0.235,1996,0.00137,0.355,0.953,3.9299999999999986e-5,0,0.212,-4.4,1,0.0776,141.709
0.961,1999,0.469,0.625,0.971,0,2,0.0529,-2.872,1,0.0458,157.408
0.59,1947,0.986,0.596,0.293,0.35,11,0.129,-8.972000000000003,1,0.071,129.047
0.441,2012,0.28,0.605,0.4920000000000001,8.26e-4,7,0.108,-11.067,1,0.0285,156.02100000000004
0.893,1986,0.124,0.7120000000000001,0.55,0,0,0.22,-14.292,1,0.0467,130.46
0.8740000000000001,1987,0.426,0.797,0.8140000000000001,3.94e-5,11,0.581,-7.229,1,0.0382,149.42
0.4,1964,0.97,0.515,0.156,6.51e-5,5,0.722,-17.131,1,0.35600000000000004,85.00299999999999
0.28800000000000003,1997,0.565,0.636,0.5589999999999999,9.08e-6,7,0.0971,-7.454,1,0.0274,120.487
0.968,1993,0.31,0.845,0.44,3.700000000000001e-6,4,0.0431,-10.219,0,0.0328,112.43
0.349,1968,0.212,0.428,0.402,1.55e-4,9,0.418,-9.109,0,0.0296,111.406
0.642,1961,0.649,0.561,0.389,0.502,5,0.0793,-14.752,0,0.0629,199.87
0.7290000000000001,1962,0.464,0.565,0.318,4.55e-6,2,0.261,-13.099,1,0.0389,86.21700000000001
0.12,2007,0.00927,0.374,0.8240000000000001,0,1,0.11,-4.07,0,0.0397,161.976
0.885,1946,0.984,0.725,0.145,0.0274,1,0.0891,-13.37,1,0.0731,93.168
0.7440000000000001,1937,0.7509999999999999,0.639,0.597,0.868,7,0.131,-8.817,0,0.0569,143.884
0.782,1996,0.909,0.6920000000000001,0.373,4.35e-6,10,0.116,-12.201,1,0.027,144.591
0.948,1975,0.233,0.49,0.82,6.43e-6,11,0.0349,-8.336,0,0.0365,177.15200000000004
0.825,1951,0.7979999999999999,0.536,0.294,0.191,3,0.0863,-14.879,1,0.0652,127.027
0.711,2013,0.0518,0.466,0.928,1.16e-6,9,0.0629,-2.59,0,0.0657,168.02599999999995
0.193,1972,0.209,0.19,0.289,0.0143,0,0.122,-12.828,1,0.0322,82.28
0.65,2000,0.00592,0.711,0.626,0,2,0.0696,-8.992,1,0.0268,117.661
0.917,2001,0.211,0.7490000000000001,0.677,0,5,0.196,-3.502,0,0.125,96.872
0.154,1956,0.938,0.223,0.293,0.903,7,0.634,-13.982,1,0.0335,73.906
0.235,1982,0.0356,0.615,0.534,6.78e-4,7,0.185,-6.254,1,0.03,124.225
0.6609999999999999,1973,0.0855,0.5760000000000001,0.653,0,9,0.0411,-7.754,1,0.0762,139.903
0.412,1950,0.994,0.341,0.464,0.00686,2,0.2,-9.506,1,0.0322,107.528
0.48,1933,0.995,0.6729999999999999,0.051,0.00263,1,0.138,-17.78,1,0.11,126.238
0.5589999999999999,1968,0.836,0.361,0.366,1.74e-4,6,0.226,-13.571,1,0.036,79.954
0.307,2013,0.564,0.5920000000000001,0.304,0,8,0.107,-9.833,1,0.0298,114.72
0.401,1988,0.0968,0.5670000000000001,0.602,0,9,0.118,-7.463999999999999,0,0.0288,122.428
0.961,1992,0.35700000000000004,0.8320000000000001,0.508,1.5399999999999998e-5,10,0.16,-12.015999999999998,0,0.0868,110.908
0.151,2018,0.00204,0.853,0.438,4.43e-6,1,0.101,-9.146,1,0.204,126.05
0.239,1995,0.115,0.838,0.542,0.0075,1,0.374,-6.884,0,0.0951,87.094
0.664,2020,0.151,0.674,0.64,0,0,0.0925,-5.1389999999999985,0,0.0339,99.908
0.757,1957,0.43,0.589,0.569,0.7709999999999999,5,0.189,-12.298,0,0.11,127.716
0.114,2001,0.8759999999999999,0.377,0.0475,0.545,2,0.311,-23.78,1,0.04,104.002
0.223,1970,0.745,0.612,0.24,7.859999999999999e-5,9,0.115,-12.821,1,0.033,122.565
0.961,2008,0.0215,0.8240000000000001,0.738,0,6,0.0495,-5.431,1,0.0867,119.973
0.188,1958,0.7559999999999999,0.269,0.191,7.37e-5,5,0.23,-17.892,1,0.0335,107.218
0.42,2007,0.6759999999999999,0.69,0.29,0,5,0.109,-6.544,1,0.0282,95.976
0.29,2003,0.687,0.499,0.339,1.91e-5,0,0.112,-10.147,0,0.0317,90.864
0.825,1969,0.8009999999999999,0.579,0.649,4.78e-5,2,0.135,-9.113,1,0.103,172.90099999999995
0.438,2011,0.404,0.5870000000000001,0.635,1.82e-4,10,0.239,-7.292999999999997,1,0.0283,90.903
0.547,1957,0.7,0.695,0.248,0.0118,5,0.0925,-23.45,0,0.0547,120.921
0.512,2006,0.16399999999999998,0.652,0.809,0,5,0.175,-5.276,1,0.17,94.786
0.247,1951,0.988,0.21,0.235,0.812,2,0.113,-21.413,1,0.0379,115.313
0.597,1947,0.858,0.5579999999999999,0.258,0.612,5,0.6970000000000001,-19.002,1,0.0946,111.656
0.0509,1961,0.986,0.232,0.0282,1e-5,3,0.0914,-23.983,1,0.0463,131.227
0.7340000000000001,2020,0.27,0.5760000000000001,0.604,0,5,0.17600000000000002,-7.558,0,0.047,99.746
0.201,1980,0.852,0.485,0.155,3.77e-6,7,0.16699999999999998,-16.289,1,0.0433,95.151
0.384,1941,0.994,0.331,0.34700000000000003,0.659,6,0.655,-12.871,1,0.0591,72.063
0.643,1992,0.0308,0.614,0.621,3.16e-4,6,0.145,-10.43,0,0.362,202.813
0.0729,1945,0.994,0.333,0.0546,0.861,10,0.141,-23.635,0,0.0384,71.465
0.17,1975,0.121,0.485,0.34,5.05e-6,2,0.0895,-10.058,0,0.0294,90.857
0.575,1981,0.00326,0.461,0.956,0,2,0.142,-7.385,0,0.0692,92.262
0.5479999999999999,2016,0.6859999999999999,0.691,0.18600000000000003,0.934,10,0.0762,-13.672,0,0.0487,86.383
0.613,1928,0.99,0.6509999999999999,0.2,6.91e-4,6,0.121,-18.045,0,0.116,131.99
0.8740000000000001,1979,7.48e-6,0.457,0.7509999999999999,0.262,4,0.223,-8.632,1,0.0379,151.194
0.0577,1962,0.98,0.409,0.0681,0.948,6,0.0971,-17.935,0,0.0334,101.784
0.809,1940,0.8909999999999999,0.411,0.551,0.114,11,0.196,-9.708,1,0.0413,107.796
0.0332,1954,0.903,0.126,0.215,0.833,8,0.114,-16.377,0,0.0329,86.65899999999998
0.6859999999999999,1957,0.654,0.672,0.364,0,0,0.306,-12.033,0,0.0359,96.465
0.73,1963,0.41,0.544,0.36,0.276,8,0.0897,-12.371,1,0.0614,187.932
0.78,1928,0.987,0.8140000000000001,0.18600000000000003,0.0681,5,0.359,-11.367,1,0.17600000000000002,115.492
0.682,1957,0.883,0.7170000000000001,0.244,0.475,7,0.117,-14.186,0,0.0516,88.965
0.273,1943,0.00212,0.5670000000000001,0.8540000000000001,0.905,1,0.0747,-11.273,1,0.145,175.998
0.0676,1993,2.73e-4,0.305,0.976,0.0196,9,0.6,-6.593,1,0.117,94.904
0.7190000000000001,1991,0.345,0.7509999999999999,0.382,0,9,0.0867,-11.827,1,0.0275,95.269
0.7929999999999999,2010,0.7290000000000001,0.745,0.688,0,7,0.0728,-6.938,1,0.154,118.657
0.763,2010,0.0863,0.6920000000000001,0.797,0,5,0.18600000000000003,-6.2479999999999976,1,0.0439,125.022
0.4270000000000001,1940,0.946,0.314,0.168,0.8009999999999999,5,0.81,-21.64,1,0.0982,78.142
0.32,2018,0.162,0.373,0.862,0,1,0.48,-1.98,1,0.0612,113.252
0.7929999999999999,1983,0.546,0.585,0.256,0,2,0.617,-17.089000000000002,1,0.08,115.227
0.625,1947,0.996,0.443,0.192,0.92,6,0.274,-17.022000000000002,0,0.161,82.01
0.8,1990,0.16,0.626,0.746,0,7,0.0618,-8.832,1,0.0282,102.896
0.0382,1975,0.168,0.0915,0.213,0.919,2,0.124,-17.735,1,0.0438,87.611
0.574,1987,0.209,0.728,0.6779999999999999,0.0945,7,0.986,-13.357,1,0.053,113.744
0.6829999999999999,1980,0.755,0.735,0.282,0,4,0.151,-13.621,1,0.12,95.283
0.353,1968,0.00398,0.342,0.782,0,9,0.263,-10.095,1,0.0599,103.205
0.487,1948,0.993,0.561,0.161,0.487,3,0.107,-9.322,1,0.224,134.739
0.222,1929,0.8009999999999999,0.35700000000000004,0.0703,0.85,7,0.107,-21.738000000000003,0,0.0392,122.821
0.162,1952,0.97,0.339,0.28,1.5e-5,4,0.2,-13.642,0,0.0916,79.248
0.334,2012,0.0282,0.504,0.563,4.4e-5,9,0.0961,-7.354,1,0.0323,143.876
0.965,1978,0.069,0.649,0.52,0.469,4,0.197,-13.716,0,0.0319,129.844
0.151,1979,0.00117,0.26,0.848,0.0497,4,0.63,-6.335,0,0.0417,120.803
0.358,2000,0.00145,0.383,0.93,0.00662,7,0.212,-4.999,1,0.0621,122.564
0.568,1968,0.866,0.361,0.342,0,5,0.119,-10.312,1,0.035,169.935
0.224,2008,0.00471,0.5479999999999999,0.7559999999999999,0,5,0.117,-4.175,1,0.036,96.038
0.523,1990,0.00145,0.488,0.642,0.239,6,0.0817,-12.578,1,0.0319,124.624
0.502,1941,0.996,0.447,0.0604,0.29600000000000004,5,0.122,-13.098,1,0.0489,133.129
0.969,2013,0.728,0.736,0.469,0,8,0.156,-5.9220000000000015,1,0.053900000000000003,147.15
0.635,1961,0.955,0.639,0.0255,2.97e-5,8,0.146,-20.47,1,0.0985,58.66
0.652,1991,0.003,0.917,0.607,0,4,0.116,-15.522,0,0.325,94.063
0.44,2003,0.955,0.453,0.183,3.13e-4,10,0.149,-14.54,1,0.032,100.174
0.508,1956,0.648,0.431,0.14300000000000002,0,9,0.0688,-13.605,0,0.0517,160.702
0.228,1980,6.28e-5,0.319,0.952,0.154,4,0.918,-5.315,0,0.0723,109.275
0.292,1969,0.944,0.229,0.292,0.907,11,0.121,-15.653,1,0.0535,73.41199999999998
0.391,1985,0.00573,0.438,0.916,1.07e-6,4,0.334,-8.318,1,0.124,143.101
0.228,2009,0.00149,0.464,0.688,3.85e-6,11,0.16899999999999998,-5.352,0,0.0298,137.882
0.7859999999999999,1939,0.988,0.606,0.493,0.3670000000000001,7,0.289,-8.792,1,0.0368,121.687
0.479,1959,0.6709999999999999,0.752,0.361,0.381,10,0.248,-16.217,0,0.0383,103.668
0.847,2002,0.00183,0.447,0.879,0,11,0.0953,-4.395,1,0.0424,132.923
0.919,2001,0.0198,0.5589999999999999,0.972,6.47e-6,6,0.393,-3.524,1,0.0639,82.336
0.584,2014,0.00463,0.633,0.889,4.58e-4,5,0.0658,-5.87,1,0.0715,121.956
0.223,1955,0.965,0.507,0.141,0.903,8,0.171,-22.903,1,0.0429,116.322
0.2,1952,0.968,0.494,0.104,4.15e-5,2,0.202,-17.969,1,0.292,93.586
0.104,1987,0.933,0.37,0.208,0.769,5,0.26,-14.487,1,0.037,85.116
0.146,1991,0.622,0.365,0.18,0,5,0.0518,-16.553,1,0.0327,130.095
0.318,2002,0.7090000000000001,0.65,0.32299999999999995,0.0768,11,0.0829,-10.954,1,0.0258,84.02
0.4370000000000001,2003,0.0577,0.7120000000000001,0.657,0,10,0.234,-5.888,0,0.149,97.993
0.65,1940,0.52,0.6940000000000001,0.13699999999999998,0,0,0.782,-18.611,1,0.959,79.891
0.583,1930,0.996,0.376,0.293,0.203,7,0.108,-11.057,1,0.0474,84.834
0.133,1946,0.0436,0.334,0.428,0.223,0,0.12,-12.102,1,0.0373,185.009
0.629,1970,0.7020000000000001,0.439,0.488,3.39e-4,11,0.16,-14.464,1,0.0615,93.017
0.7559999999999999,1981,0.00767,0.334,0.925,2.78e-6,1,0.253,-4.973,1,0.046,206.955
0.7,1994,9.35e-4,0.454,0.799,0.189,1,0.11,-4.913,1,0.0945,112.19
0.821,1962,0.54,0.51,0.382,0,0,0.122,-13.637,1,0.0613,111.63
0.613,1964,0.8440000000000001,0.426,0.182,7.43e-4,1,0.0833,-19.331,1,0.0375,109.65
0.963,1984,0.147,0.797,0.8170000000000001,0.00165,9,0.0937,-6.142,1,0.0287,115.05
0.355,2020,0.0558,0.7609999999999999,0.524,0,2,0.361,-7.729,1,0.161,154.039
0.16,1963,0.955,0.4,0.11,0.138,3,0.119,-17.937,1,0.0326,99.892
0.802,1955,0.8490000000000001,0.6459999999999999,0.324,0,7,0.0966,-9.916,0,0.0412,131.227
0.519,2018,0.348,0.866,0.67,0,9,0.1,-6.1389999999999985,0,0.242,98.007
0.7909999999999999,1972,0.6859999999999999,0.482,0.675,0.0656,10,0.97,-12.053,1,0.0907,106.335
0.388,1990,0.126,0.222,0.6809999999999999,8.03e-5,9,0.128,-10.832,0,0.0469,130.689
0.476,2007,0.395,0.614,0.523,0,7,0.0972,-7.383999999999999,1,0.0275,133.877
0.86,1984,0.85,0.665,0.273,0.823,0,0.12,-19.33,1,0.0583,105.123
0.5710000000000001,1970,0.195,0.378,0.475,0,4,0.306,-9.029,0,0.0286,76.859
0.5539999999999999,1950,0.995,0.526,0.0446,0.922,4,0.101,-27.31900000000001,1,0.067,80.084
0.688,1984,8.6099999999999e-4,0.68,0.872,0.414,9,0.522,-6.681,1,0.0558,130.298
0.802,2010,0.87,0.595,0.495,0,5,0.196,-8.211,1,0.0449,136.835
0.669,1930,0.994,0.386,0.585,0.639,11,0.196,-5.716,0,0.0519,120.303
0.127,1969,0.674,0.293,0.275,3.81e-5,2,0.0862,-15.639,1,0.0358,95.092
0.369,1965,0.8440000000000001,0.309,0.179,1.83e-5,1,0.0728,-16.183,1,0.0421,210.386
0.382,1986,0.0013,0.3670000000000001,0.672,0.899,9,0.111,-10.014,1,0.0378,128.497
0.6579999999999999,1981,0.327,0.591,0.804,5.98e-6,0,0.0818,-7.298999999999999,1,0.0454,111.457
0.88,1961,0.563,0.526,0.728,0,0,0.159,-7.227,1,0.0737,78.709
0.455,1973,0.703,0.5329999999999999,0.408,0.00259,7,0.0965,-10.819,1,0.0308,108.036
0.316,1931,0.94,0.35700000000000004,0.201,3.73e-5,2,0.229,-12.628,1,0.0527,87.726
0.586,1957,0.938,0.56,0.322,0.573,8,0.102,-14.73,1,0.0428,80.122
0.158,1945,0.934,0.205,0.234,0.8540000000000001,7,0.086,-16.964000000000002,1,0.0437,81.71
0.233,1955,0.939,0.423,0.317,6.66e-6,2,0.514,-12.22,1,0.053,124.659
0.29100000000000004,1996,0.807,0.403,0.328,0.785,0,0.228,-12.372,0,0.033,113.075
0.537,1966,0.813,0.5379999999999999,0.281,0.00405,11,0.227,-11.293,1,0.0341,151.118
0.5579999999999999,2006,0.0207,0.6609999999999999,0.8190000000000001,0,1,0.32,-2.15,0,0.263,87.001
0.546,1942,0.382,0.327,0.604,0.647,6,0.447,-10.879,1,0.0509,98.546
0.8370000000000001,1949,0.993,0.828,0.17800000000000002,2.08e-4,9,0.158,-7.282,0,0.207,135.122
0.964,1958,0.64,0.745,0.812,1.4300000000000004e-5,2,0.257,-9.005,1,0.0384,103.684
0.763,1976,0.0778,0.792,0.441,0,10,0.18,-10.755999999999998,0,0.325,145.922
0.726,1958,0.7829999999999999,0.503,0.27,0.0702,0,0.25,-16.141,1,0.036,95.482
0.961,1926,0.993,0.725,0.289,0.773,3,0.133,-14.389,1,0.0442,111.29
0.221,1952,0.988,0.257,0.268,0.00138,0,0.0977,-12.361,1,0.0544,66.752
0.926,1978,0.228,0.904,0.463,4.05e-5,6,0.39,-11.552,1,0.106,115.367
0.416,1978,0.44,0.648,0.382,5.06e-5,2,0.102,-13.955,0,0.0298,125.916
0.301,1988,0.978,0.575,0.0935,0.452,3,0.109,-15.906,1,0.0858,65.23
0.631,1979,0.239,0.477,0.715,0.00844,2,0.0486,-10.972,1,0.063,96.43
0.1,1963,0.973,0.39,0.0159,0.93,1,0.111,-28.216,0,0.0404,103.904
0.306,2014,0.00113,0.165,0.919,0,5,0.395,-5.3210000000000015,1,0.14300000000000002,83.382
0.867,1939,0.96,0.494,0.465,0.446,0,0.59,-11.479,1,0.0912,203.686
0.14800000000000002,1949,0.89,0.246,0.524,0.0972,5,0.203,-13.406,1,0.0313,84.319
0.332,2008,0.00332,0.498,0.8240000000000001,0,11,0.0757,-5.091,1,0.247,145.639
0.961,1959,0.718,0.428,0.8,0.00202,1,0.0821,-9.701,1,0.107,96.482
0.805,1961,0.672,0.5479999999999999,0.5660000000000001,1.22e-5,10,0.112,-11.876,1,0.0307,100.813
0.0785,1936,0.992,0.34,0.0975,0.7929999999999999,5,0.388,-21.17,0,0.0514,87.04299999999998
0.826,1971,0.6629999999999999,0.6829999999999999,0.29600000000000004,4.47e-6,7,0.08199999999999999,-15.300999999999998,1,0.0341,97.363
0.349,2009,5.62e-6,0.505,0.965,4.14e-4,6,0.0594,-2.8480000000000003,1,0.0434,103.832
0.634,2003,0.141,0.601,0.768,0,8,0.482,-5.7120000000000015,1,0.386,152.45
0.297,1968,0.706,0.459,0.279,0,4,0.173,-12.339,1,0.0292,94.93
0.659,1939,0.8270000000000001,0.722,0.254,0,11,0.24,-18.426,1,0.961,117.856
0.667,1959,0.812,0.439,0.108,0,10,0.5589999999999999,-23.189,0,0.634,91.223
0.767,1994,0.0727,0.6970000000000001,0.916,3.33e-4,8,0.615,-4.512,0,0.0592,128.002
0.471,1955,0.4970000000000001,0.429,0.327,0.00406,9,0.359,-11.88,1,0.027,96.559
0.8740000000000001,1995,0.748,0.6709999999999999,0.16699999999999998,0,9,0.189,-19.469,1,0.728,95.933
0.449,2019,0.0758,0.745,0.561,0,0,0.133,-4.869,1,0.0807,77.557
0.93,1973,0.0832,0.733,0.6659999999999999,7.41e-4,2,0.0788,-13.99,1,0.053900000000000003,126.443
0.135,1964,0.964,0.218,0.129,2.75e-4,0,0.207,-21.121,1,0.0517,171.14700000000005
0.0486,1962,0.884,0.126,0.101,0.373,1,0.149,-19.638,1,0.0416,83.985
0.8290000000000001,1996,0.611,0.716,0.561,2.43e-4,2,0.106,-9.072,1,0.0336,91.368
0.101,1990,0.908,0.204,0.236,0.905,0,0.108,-27.946,1,0.053,108.852
0.293,1959,0.976,0.605,0.0938,0.944,5,0.11,-22.201,0,0.0374,85.507
0.698,1966,0.785,0.609,0.316,0.919,0,0.15,-12.77,1,0.0326,97.089
0.484,2014,9.47e-5,0.5479999999999999,0.731,0.0118,8,0.361,-6.287000000000001,0,0.0334,156.968
0.609,1951,0.982,0.542,0.229,6.9299999999999e-4,4,0.637,-20.013,1,0.193,101.56
0.962,1926,0.996,0.515,0.426,0.887,4,0.423,-11.133,1,0.0352,117.746
0.777,1930,0.955,0.446,0.2,0.898,1,0.0963,-22.629,0,0.0475,126.304
0.711,1991,0.265,0.8440000000000001,0.64,0,1,0.0789,-8.658999999999999,1,0.236,98.318
0.37,1958,0.802,0.485,0.289,0.12,5,0.108,-16.781,0,0.0463,143.071
0.927,2010,0.0664,0.794,0.746,0,1,0.0981,-5.162000000000001,1,0.0343,129.017
0.0386,1946,0.986,0.108,0.179,0.763,0,0.126,-17.837,0,0.0367,75.285
0.731,1935,0.299,0.708,0.132,0,11,0.166,-17.273,0,0.913,105.493
0.6579999999999999,1997,0.0578,0.672,0.706,7.43e-5,9,0.0595,-5.551,1,0.0779,124.782
0.573,1997,0.00258,0.769,0.539,0,0,0.0739,-9.108,1,0.0781,92.172
0.192,2010,0.511,0.403,0.591,0.8959999999999999,1,0.108,-8.126,1,0.0514,135.047
0.101,1984,0.0456,0.637,0.657,0.00611,2,0.048,-8.28,1,0.0473,114.311
0.265,2001,0.104,0.482,0.65,0,1,0.125,-5.309,1,0.03,89.31299999999996
0.608,1962,0.7559999999999999,0.535,0.545,1.4e-4,3,0.7709999999999999,-14.273,1,0.102,113.188
0.521,2005,0.643,0.601,0.727,0,9,0.28,-6.614,1,0.0394,135.108
0.248,1968,0.89,0.547,0.263,0.894,3,0.0841,-13.799,1,0.0451,137.715
0.638,1928,0.992,0.5489999999999999,0.258,0.198,2,0.145,-10.858,1,0.0567,135.222
0.547,2008,0.91,0.32299999999999995,0.273,0,5,0.1,-10.152,1,0.0355,194.882
0.425,2006,0.0714,0.498,0.8420000000000001,0,1,0.113,-5.155,0,0.0433,108.963
0.851,1977,0.0035,0.557,0.967,0.0125,0,0.373,-8.357000000000001,1,0.0376,157.039
0.149,1959,0.949,0.219,0.16,0.205,1,0.361,-18.448,0,0.0366,129.596
0.305,2015,0.8340000000000001,0.628,0.329,0.00335,7,0.11,-11.424,1,0.036,130.808
0.0863,2004,0.00903,0.602,0.847,0.0306,9,0.0622,-5.9979999999999976,0,0.0589,138.025
0.037,1959,0.914,0.218,0.249,0.7759999999999999,5,0.0901,-15.913,1,0.0389,70.438
0.595,1935,0.992,0.483,0.199,4.8e-5,7,0.332,-11.839,0,0.0783,96.231
0.971,1989,0.0827,0.773,0.893,2.25e-6,5,0.0984,-4.768,1,0.034,121.37
0.201,2011,2.67e-4,0.33,0.853,0.00278,1,0.272,-4.687,1,0.19,120.135
0.147,1980,0.875,0.508,0.292,0.337,3,0.117,-15.106,0,0.0319,84.86
0.171,1998,0.114,0.544,0.342,1.58e-4,1,0.14400000000000002,-12.437,1,0.609,85.96799999999998
0.76,1962,0.825,0.563,0.679,0,0,0.336,-6.191,1,0.0441,123.38
0.7659999999999999,1967,0.794,0.506,0.61,0,10,0.635,-8.677,1,0.0692,62.637
0.488,1990,0.234,0.6559999999999999,0.253,0,0,0.391,-12.294,1,0.0311,83.96799999999998
0.755,2015,0.0167,0.45,0.857,0,6,0.202,-2.35,1,0.0398,139.064
0.466,1972,0.643,0.535,0.233,3.98e-5,7,0.18600000000000003,-14.728,1,0.0382,122.926
